offset_x,offset_y,1996-06-22 00:00:00,1996-06-28 00:00:00,1996-07-05 00:00:00,1996-07-12 00:00:00,1996-07-19 00:00:00,1996-07-26 00:00:00,1996-08-02 00:00:00,1996-08-16 00:00:00,1997-06-22 00:00:00,1997-07-15 00:00:00,1997-07-30 00:00:00,1997-08-11 00:00:00,1997-08-21 00:00:00,1997-08-30 00:00:00,1998-06-25 00:00:00,1998-07-09 00:00:00,1998-07-23 00:00:00,1998-08-07 00:00:00,1998-08-14 00:00:00,1998-08-21 00:00:00,1998-08-31 00:00:00,1999-06-27 00:00:00,1999-07-04 00:00:00,1999-07-10 00:00:00,1999-07-18 00:00:00,1999-07-26 00:00:00,1999-08-07 00:00:00,1999-08-13 00:00:00,1999-08-19 00:00:00,1999-08-28 00:00:00,1999-09-04 00:00:00,1999-09-08 00:00:00,2000-06-04 00:00:00,2000-06-17 00:00:00,2000-07-01 00:00:00,2000-07-15 00:00:00,2000-07-28 00:00:00,2000-08-11 00:00:00,2000-08-28 00:00:00,2001-06-25 00:00:00,2001-07-11 00:00:00,2001-07-25 00:00:00,2001-08-09 00:00:00,2001-08-21 00:00:00,2001-08-29 00:00:00,2002-06-24 00:00:00,2002-07-08 00:00:00,2002-07-17 00:00:00,2002-07-31 00:00:00,2002-08-13 00:00:00,2002-08-21 00:00:00,2002-08-31 00:00:00,2003-06-11 00:00:00,2003-06-18 00:00:00,2003-06-26 00:00:00,2003-07-03 00:00:00,2003-07-16 00:00:00,2003-07-30 00:00:00,2003-08-13 00:00:00,2003-08-30 00:00:00,2004-06-12 00:00:00,2004-06-19 00:00:00,2004-06-26 00:00:00,2004-07-09 00:00:00,2004-07-25 00:00:00,2004-08-05 00:00:00,2004-08-19 00:00:00,2004-08-29 00:00:00,2005-06-01 00:00:00,2005-06-06 00:00:00,2005-06-13 00:00:00,2005-06-25 00:00:00,2005-07-09 00:00:00,2005-08-04 00:00:00,2005-08-16 00:00:00,2005-08-27 00:00:00,2006-06-26 00:00:00,2006-07-05 00:00:00,2006-07-10 00:00:00,2006-07-23 00:00:00,2006-08-07 00:00:00,2006-08-23 00:00:00,2006-08-28 00:00:00,2007-06-09 00:00:00,2007-06-16 00:00:00,2007-06-27 00:00:00,2007-07-09 00:00:00,2007-07-23 00:00:00,2007-08-08 00:00:00,2007-08-21 00:00:00,2007-09-04 00:00:00,2008-06-23 00:00:00,2008-07-02 00:00:00,2008-07-08 00:00:00,2008-07-21 00:00:00,2008-07-31 00:00:00,2008-08-10 00:00:00,2008-08-21 00:00:00,2008-08-27 00:00:00,2008-09-01 00:00:00,2009-05-17 00:00:00,2009-05-24 00:00:00,2009-05-31 00:00:00,2009-06-08 00:00:00,2009-06-18 00:00:00,2009-06-28 00:00:00,2009-07-13 00:00:00,2009-07-26 00:00:00,2009-08-10 00:00:00,2009-08-23 00:00:00,2009-09-01 00:00:00,2010-06-20 00:00:00,2010-06-29 00:00:00,2010-07-12 00:00:00,2010-07-26 00:00:00,2010-08-09 00:00:00,2010-08-23 00:00:00,2010-08-30 00:00:00,2010-09-04 00:00:00,2011-06-10 00:00:00,2011-06-14 00:00:00,2011-06-23 00:00:00,2011-07-05 00:00:00,2011-07-19 00:00:00,2011-08-02 00:00:00,2011-08-16 00:00:00,2011-08-30 00:00:00,2012-06-26 00:00:00,2012-07-03 00:00:00,2012-07-10 00:00:00,2012-07-17 00:00:00,2012-07-24 00:00:00,2012-08-07 00:00:00,2012-08-21 00:00:00,2012-09-05 00:00:00,2013-06-01 00:00:00,2013-06-08 00:00:00,2013-06-15 00:00:00,2013-06-22 00:00:00,2013-07-06 00:00:00,2013-07-20 00:00:00,2013-08-03 00:00:00,2013-08-17 00:00:00,2013-09-02 00:00:00,2013-09-07 00:00:00,2014-06-24 00:00:00,2014-06-30 00:00:00,2014-07-07 00:00:00,2014-07-21 00:00:00,2014-08-04 00:00:00,2014-08-18 00:00:00,2014-09-01 00:00:00,2015-06-30 00:00:00,2015-07-07 00:00:00,2015-07-14 00:00:00,2015-07-28 00:00:00,2015-08-11 00:00:00,2015-08-25 00:00:00,2015-09-01 00:00:00,2016-06-13 00:00:00,2016-06-20 00:00:00,2016-06-27 00:00:00,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-25 00:00:00,2016-08-08 00:00:00,2016-08-22 00:00:00,2016-08-31 00:00:00
50,10,-999,32,37.5,44,48,55,57,57,-999,35,52,57,61,34.1,-999,30,47,61,63,64,66,-999,1,14,38,48,60,62,62,62,61,60,-999,-999,31,47,55,61,65,-999,37,51,59,63,64,-999,48,56,65,72,75,73,-999,-999,20,39,55,67,74,75,-999,17,43,61,72,77,70,80,-999,-999,46,54,62,81,84,84,-999,15,41,64,75,79,80,-999,-999,42,59,68,74,78,77,-999,52,56,70,77,82,83,84,81,-999,-999,8,20,51,55,69,78,83,85,84,10,43,60,66,81,82,81,89,-999,22,59,64,76,82,88,89,-999,21,53,64,71,83,86,88,17,38,50,56,66,74,80,82,80,80,-999,19,40,59,73,79,81,-999,29,55,67,76,80,80,-999,12,50,55,62,78,86,91,94
50,20,-999,6,20.5,39,49,55,56,56,-999,39,49,61,63,52.4,7,38,53,59,66,69,70,-999,1,19,37,52,62,64,65,64,62,59,-999,-999,37,50,57,63,67,-999,41,50,64,64,65,-999,46,59,68,75,77,76,-999,3,25,45,60,71,78,79,-999,20,53,65,75,78,82,84,-999,-999,-999,46,58,80,84,84,-999,15,38,62,76,80,80,-999,-999,51,60,70,76,77,77,-999,51,56,70,78,83,84,85,83,-999,-999,1,15,43,52,66,76,82,85,84,16,41,64,75,80,83,83,87,-999,17,32,57,74,80,85,87,-999,17,35,61,70,81,85,85,5,18,30,44,57,69,77,79,78,78,-999,13,29,56,73,76,78,-999,18,31,63,71,75,74,-999,7,26,47,58,73,81,79,87
50,30,-999,13,39,45,53,58,58,58,-999,39,52,60,61,55.1,-999,36,46,61,65,67,69,-999,15,15,32,47,59,59,62,61,60,58,-999,-999,32,45,53,61,64,-999,37,49,59,63,65,2,53,60,68,75,76,75,-999,3,24,45,59,69,76,77,-999,16,46,59,72,77,79,81,-999,-999,14,52,62,83,86,89,-999,16,37,62,76,81,82,-999,2,44,57,69,77,81,79,-999,50,56,71,80,85,85,86,84,-999,-999,7,19,38,51,69,78,84,86,85,10,33,61,74,80,83,80,90,-999,10,27,55,76,83,90,90,-999,12,29,62,73,83,87,89,11,23,32,51,53,74,83,86,84,85,-999,16,29,65,71,78,80,-999,25,38,65,75,75,77,-999,-999,17,45,57,75,83,87,91
50,40,1,14,31,42,48,55,59,60,-999,42,55,62,66,35.5,3,34,47,63,65,67,70,-999,12,14,34,42,55,59,61,61,60,59,-999,-999,36,46,55,61,64,-999,40,48,62,65,68,15,51,59,68,71,72,73,-999,4,30,40,57,68,72,75,7,24,46,60,71,75,79,80,-999,-999,55,58,63,80,85,85,-999,8,23,58,71,76,76,-999,5,47,57,68,74,78,77,3,55,59,72,76,83,84,84,84,-999,-999,-999,14,28,45,62,72,76,80,79,7,55,60,71,76,80,78,90,-999,-999,38,61,70,82,88,90,-999,17,53,63,69,84,88,88,-999,14,25,53,63,72,77,79,78,77,-999,20,46,54,69,77,80,-999,26,46,64,76,80,80,-999,4,27,45,54,74,85,87,92
50,50,-999,13,38.5,45,54,57,60,60,-999,42,57,62,65,45.5,-999,36,51,63,66,68,70,-999,14,15,34,47,61,62,64,63,62,61,-999,8,39,51,58,65,68,5,45,54,62,65,66,8,44,57,67,73,75,74,-999,5,32,42,57,68,75,77,-999,20,44,59,73,76,82,82,-999,-999,14,54,64,83,85,85,-999,55,61,69,79,83,84,-999,15,50,62,70,78,79,78,7,54,58,73,79,84,84,85,83,-999,-999,9,21,48,53,68,77,82,84,82,19,49,66,75,84,84,84,85,-999,1,51,61,72,80,84,85,-999,15,50,61,70,81,85,85,13,37,45,55,60,70,77,81,77,78,-999,18,31,56,70,77,78,-999,25,50,67,76,80,79,-999,4,22,43,56,76,86,85,91
50,60,1,33,47,52,55,57,59,59,-999,46,57,58,60,37.5,9,47,51,60,60,65,66,-999,14,15,38,50,55,58,58,58,57,55,-999,5,41,51,52,56,58,-999,44,49,55,56,57,5,50,54,60,65,67,63,-999,2,34,43,51,60,67,69,11,34,48,60,69,71,71,74,-999,-999,23,50,60,74,75,75,-999,27,40,55,69,73,73,-999,16,44,56,74,68,69,69,-999,41,53,65,74,76,76,76,74,-999,-999,13,14,34,49,62,69,73,73,73,9,40,55,65,73,72,71,78,-999,-999,24,52,67,75,79,78,-999,16,43,57,67,78,78,78,13,29,38,45,54,65,72,74,74,73,-999,17,34,54,68,72,74,-999,15,34,67,68,70,69,-999,-999,22,43,54,70,76,79,81
50,70,16,34,43.5,49,49,50,50,50,-999,39,50,54,54,35.4,6,37,40,53,57,58,58,-999,7,16,37,47,54,55,57,57,55,54,-999,4,36,49,57,57,59,12,48,48,58,60,60,16,50,56,61,63,65,65,-999,6,24,41,53,61,65,69,9,18,44,58,67,70,75,74,-999,-999,8,40,55,76,79,78,-999,14,26,46,68,69,70,-999,18,46,58,69,72,74,72,-999,33,48,71,76,77,78,77,76,-999,-999,14,20,46,54,66,74,78,79,78,13,50,58,71,75,76,76,91,-999,-999,37,60,71,83,89,91,-999,24,46,61,71,84,89,90,4,16,23,44,57,69,77,80,80,79,-999,19,31,56,71,78,80,-999,19,31,60,71,77,79,-999,14,30,47,59,78,88,90,91
50,80,1,21,33.5,39,42,43,45,49,-999,35,42,45,47,36.1,8,35,40,47,47,49,49,-999,-999,22,32,39,43,44,45,47,43,42,-999,1,27,36,40,43,46,-999,36,38,42,44,44,15,34,38,45,45,45,46,-999,7,27,35,40,42,45,46,4,19,33,41,45,45,48,46,-999,-999,8,32,41,48,48,48,-999,14,23,38,46,47,49,-999,3,36,38,43,47,46,46,-999,36,37,45,49,51,51,51,51,-999,-999,3,15,33,37,44,47,50,57,57,13,34,41,45,49,47,47,80,9,28,47,61,65,75,80,80,-999,23,49,61,66,74,73,72,10,20,30,44,52,60,67,67,67,66,11,27,47,57,68,72,71,-999,25,48,61,69,72,71,-999,13,30,51,56,71,76,78,79
50,90,-999,18,39,46,53,57,59,61,-999,43,53,59,61,45.9,3,39,50,61,62,66,68,-999,1,7,38,46,56,58,58,57,56,54,-999,-999,37,49,55,58,61,5,48,50,58,59,62,5,50,56,63,66,68,69,-999,-999,22,43,55,64,68,68,-999,20,47,54,66,67,69,70,-999,-999,15,48,55,73,75,73,-999,20,48,58,70,74,75,-999,4,43,56,63,69,71,70,-999,46,54,67,74,78,78,77,76,-999,-999,1,15,32,45,61,70,74,76,76,14,44,60,70,75,76,76,84,13,13,51,63,74,79,82,84,21,50,57,69,73,82,83,83,15,27,52,61,61,71,75,76,76,71,7,25,44,59,69,75,75,8,44,56,68,77,76,74,-999,17,41,52,58,76,79,81,82
50,100,0.5,16,41,50,56,58,61,62,1,42,59,62,65,26,12,44,55,63,65,67,70,-999,-999,12,30,47,60,61,60,60,58,57,-999,6,43,54,58,62,63,5,48,53,63,65,65,14,55,60,66,70,70,72,-999,1,22,44,57,66,70,72,7,21,52,62,70,74,74,74,-999,-999,23,55,61,76,77,76,-999,10,26,55,66,70,70,-999,9,46,57,64,68,72,70,-999,28,55,68,76,79,79,78,77,-999,-999,7,17,32,47,65,75,76,77,75,16,42,60,70,75,76,75,85,12,21,52,66,75,80,83,85,13,58,64,75,79,86,88,88,19,34,44,44,45,74,78,78,78,75,7,25,36,53,67,73,73,12,47,54,68,75,78,76,-999,46,51,50,68,-999,73,75,88
60,0,-999,10,28,42,51,58,60,61,-999,41,55,61,65,46.9,3,32,50,63,66,69,71,-999,8,19,36,49,60,62,63,65,64,61,-999,-999,33,50,58,65,68,-999,39,57,62,66,68,10,50,60,68,73,74,74,-999,1,30,42,57,66,66,78,-999,24,45,58,66,66,81,83,-999,-999,10,51,61,85,85,83,-999,15,43,59,75,79,80,-999,9,46,60,70,78,80,78,-999,43,54,70,78,83,85,84,83,-999,-999,10,20,43,49,67,77,81,84,83,13,39,58,70,80,82,63,75,-999,20,32,54,60,73,75,75,-999,17,35,57,63,73,75,75,5,15,23,40,51,65,65,66,66,66,-999,20,38,54,63,67,68,-999,23,40,57,73,66,70,-999,17,42,53,58,71,75,81,88
60,10,1,20,45.7,51,57,63,67,68,-999,43,53,63,65,35.8,1,32,53,65,70,72,74,-999,10,17,32,51,62,65,66,67,66,66,-999,-999,31,53,61,67,71,-999,44,56,64,68,68,27,58,67,75,80,80,83,-999,-999,26,39,55,67,75,76,-999,18,40,55,70,73,78,79,-999,-999,1,41,54,79,82,82,-999,5,20,54,71,76,77,-999,2,44,59,68,75,76,75,-999,21,54,71,76,82,83,83,84,-999,-999,8,16,30,46,70,76,82,85,85,11,39,60,71,81,83,81,88,-999,17,59,65,73,80,85,88,-999,21,60,70,75,84,87,85,11,33,50,58,65,74,80,81,79,79,-999,16,35,54,67,74,75,13,49,56,69,68,80,79,-999,7,25,52,59,75,84,86,89
60,20,-999,14,34.5,44,51,56,57,57,-999,34,47,57,61,39.6,9,35,48,62,64,66,68,-999,8,23,47,53,61,63,65,65,63,63,-999,-999,30,47,57,61,65,-999,44,48,62,65,66,18,49,58,67,73,75,76,-999,1,22,44,60,68,77,79,-999,20,42,60,74,79,84,85,-999,-999,-999,46,55,84,85,85,-999,-999,18,51,68,74,76,-999,-999,35,60,67,74,78,77,-999,50,54,72,80,86,87,88,87,-999,-999,3,17,33,46,66,77,82,84,83,20,40,62,75,81,86,86,70,-999,11,24,49,61,70,72,70,-999,16,27,53,62,77,81,82,4,10,15,22,45,55,63,62,61,63,-999,6,17,43,58,64,63,-999,13,26,49,65,67,67,-999,-999,18,44,52,64,68,71,72
60,30,1,18,41.5,49,56,61,64,64,-999,36,51,61,64,33.5,10,41,53,66,66,71,73,-999,1,21,47,51,63,64,68,67,65,65,-999,1,33,49,58,65,69,-999,41,53,62,67,70,16,52,62,70,74,76,77,-999,6,28,46,60,72,79,80,-999,21,44,62,75,80,82,85,-999,-999,10,50,62,85,89,88,-999,15,29,57,74,81,82,-999,4,44,59,70,79,74,72,-999,46,48,70,78,84,86,88,86,-999,-999,1,17,33,47,69,80,86,89,88,12,53,60,74,83,85,84,97,-999,3,60,74,86,93,91,97,-999,24,68,79,85,94,97,96,15,41,60,69,74,82,89,90,89,88,5,24,44,65,79,87,87,-999,27,55,74,75,86,86,-999,-999,-999,-999,-999,-999,-999,-999,-999
60,40,-999,23,41.5,50,57,62,65,68,-999,48,61,66,70,47.8,-999,37,51,65,69,70,72,-999,13,27,46,57,65,68,69,69,67,66,-999,-999,33,53,59,66,69,-999,46,56,66,68,70,13,50,58,70,74,76,76,-999,8,36,46,62,73,80,85,-999,22,48,63,76,81,82,85,-999,-999,-999,50,60,85,88,88,-999,22,45,64,78,82,84,-999,10,47,63,74,80,74,74,-999,55,62,76,82,88,90,89,88,-999,-999,5,21,37,51,75,82,86,89,89,17,46,67,77,86,87,86,82,-999,3,40,56,68,77,82,82,-999,20,46,59,65,78,82,81,8,27,37,43,58,70,76,77,76,74,6,19,33,51,65,73,74,-999,37,45,64,62,75,76,-999,8,26,46,55,70,80,87,85
60,50,1,20,47,55,62,67,70,71,-999,46,63,70,73,35.8,-999,40,51,68,70,73,75,-999,11,24,46,53,64,66,69,68,68,67,-999,10,35,53,59,67,71,-999,45,59,67,70,71,12,49,61,69,75,80,81,-999,5,25,42,57,67,70,70,-999,5,22,56,67,70,73,75,-999,-999,14,47,60,75,76,76,-999,12,21,53,67,72,74,-999,15,46,61,69,73,74,73,7,37,44,64,73,75,75,75,75,-999,-999,7,22,38,52,67,74,77,77,77,8,36,55,68,75,76,75,74,-999,9,38,53,63,71,75,74,-999,19,40,57,64,75,76,78,12,25,35,44,50,59,67,69,67,66,5,22,38,54,61,67,67,-999,26,46,58,67,68,67,-999,10,28,48,54,66,74,75,76
60,60,-999,8,41,42,51,53,57,59,-999,39,51,56,60,37.7,6,35,46,59,60,62,64,-999,3,20,33,42,55,56,59,56,56,54,-999,1,28,45,51,57,60,-999,41,50,58,58,57,14,43,55,61,66,69,71,-999,3,34,44,53,63,66,66,13,36,46,57,66,66,70,69,-999,-999,4,42,54,72,72,70,-999,12,39,52,63,67,68,-999,6,39,54,60,65,67,66,-999,44,47,59,65,71,72,69,69,-999,-999,7,14,30,48,61,69,72,72,71,10,39,55,61,69,70,69,72,-999,2,27,51,59,71,70,72,-999,18,44,59,64,73,74,74,10,21,32,41,48,58,64,66,64,64,-999,14,32,51,60,65,65,-999,18,40,55,73,65,63,-999,7,27,44,49,64,70,72,74
60,70,-999,24,34.5,42,43,45,47,47,-999,39,48,51,51,35.6,2,32,39,47,49,54,55,-999,1,10,28,37,44,44,46,44,44,42,-999,3,29,38,41,45,46,-999,32,39,48,49,49,2,40,44,50,50,52,53,-999,25,48,61,66,68,74,75,2,27,49,64,73,76,80,80,-999,-999,24,60,65,80,83,83,-999,18,42,62,75,79,81,-999,36,62,74,79,83,85,84,-999,58,64,77,83,84,85,85,85,-999,-999,9,20,46,61,76,83,87,89,87,20,54,67,76,85,85,85,81,-999,17,41,58,67,75,80,81,-999,35,51,64,70,80,83,84,7,17,44,53,56,66,72,74,73,73,-999,22,41,64,70,76,77,7,33,55,67,85,76,75,-999,10,28,50,57,74,81,85,85
60,80,-999,1,32,45,49,53,56,56,-999,37,50,55,56,25.5,11,44,50,57,57,60,62,-999,14,25,35,44,51,53,55,55,52,51,-999,2,36,47,52,53,54,1,43,49,52,53,55,-999,40,48,54,56,61,61,-999,6,31,42,48,55,55,55,-999,20,44,48,54,55,59,58,-999,-999,-999,35,54,62,62,61,-999,14,33,44,53,56,55,-999,10,41,49,51,58,58,58,-999,24,43,52,60,63,63,60,58,-999,-999,-999,13,33,47,51,57,57,61,60,25,48,48,52,58,61,60,77,-999,-999,41,55,65,71,77,77,9,24,51,60,63,76,76,76,2,15,27,41,49,59,66,68,67,66,7,28,45,56,65,69,72,-999,19,39,57,60,70,65,-999,12,38,48,52,64,73,75,75
60,90,-999,20,35.5,48,53,56,58,60,-999,42,55,59,63,27.9,11,43,51,61,62,66,69,-999,2,9,31,47,55,57,58,57,57,56,-999,2,40,50,55,59,63,2,38,52,57,59,62,3,49,55,61,65,69,67,-999,-999,17,45,57,65,73,74,1,18,48,59,70,75,78,78,-999,-999,7,54,62,81,82,82,-999,7,19,55,66,71,72,-999,7,47,60,65,70,73,71,-999,17,45,64,70,75,76,76,74,-999,-999,-999,10,31,58,65,73,78,79,79,18,51,63,74,78,81,80,80,12,11,47,60,69,75,81,80,15,45,53,68,71,81,83,84,14,25,42,54,57,66,71,71,71,69,9,26,37,53,64,68,70,1,35,46,61,69,71,68,-999,23,40,52,60,72,80,84,84
60,100,-999,1,15.5,38,44,48,51,51,-999,37,48,50,51,18.5,6,34,41,52,53,55,58,-999,6,7,25,39,47,50,51,50,50,46,-999,-999,21,42,45,49,52,-999,39,42,50,53,55,8,44,49,55,60,62,63,-999,-999,18,40,53,63,68,67,3,24,41,56,66,68,70,72,-999,-999,-999,37,53,72,72,72,-999,7,27,53,64,68,71,-999,5,41,55,64,70,72,71,-999,21,43,63,69,74,74,74,74,-999,-999,5,16,31,48,64,73,77,79,78,27,42,59,70,73,75,73,90,9,12,49,66,69,85,90,90,8,26,53,67,73,84,87,88,2,12,25,44,54,64,73,73,71,69,6,22,35,58,67,72,74,7,37,52,66,66,77,77,-999,19,45,56,59,77,86,87,89
70,0,-999,12,30,47,52,55,58,58,8,49,57,59,62,51.1,1,34,47,59,59,63,66,-999,12,19,36,49,56,60,63,59,59,57,-999,-999,27,48,54,58,61,-999,47,54,59,60,62,9,48,56,61,67,69,68,-999,-999,23,33,58,66,73,76,-999,11,25,40,65,70,76,87,-999,-999,-999,22,36,71,76,77,-999,15,24,44,67,73,74,-999,-999,26,55,64,70,75,75,-999,16,32,56,69,75,77,78,75,-999,-999,-999,13,24,37,62,71,77,79,79,-999,25,55,65,75,79,79,77,-999,34,35,52,66,72,79,77,-999,15,42,60,66,74,77,78,3,19,37,51,57,67,72,73,72,71,6,24,41,55,65,71,72,2,41,46,61,69,71,71,-999,20,44,54,58,73,79,82,84
70,10,-999,11,27,46,53,57,60,62,-999,41,53,58,61,45.6,4,36,48,58,63,66,68,-999,7,21,35,49,60,62,65,64,64,63,-999,-999,30,49,56,63,67,-999,43,51,60,64,65,10,54,59,67,74,76,78,-999,-999,22,37,53,72,80,73,-999,18,31,64,77,82,88,89,-999,-999,-999,22,54,80,86,86,-999,10,22,57,75,81,82,-999,10,41,54,67,75,80,79,-999,25,51,70,76,84,86,87,86,-999,-999,4,17,31,42,65,75,82,86,86,15,44,62,75,84,87,86,70,-999,21,33,50,64,66,71,70,-999,21,44,54,61,71,73,76,14,24,37,50,51,64,70,70,67,67,6,18,38,51,59,66,67,4,38,44,58,65,67,66,-999,8,28,48,50,63,70,73,74
70,20,-999,12,28.5,41,48,54,56,58,-999,40,51,58,61,54,8,35,47,61,63,67,67,-999,1,19,41,50,60,61,62,62,60,57,-999,7,39,52,58,62,66,6,45,52,62,63,64,38,57,63,70,73,75,77,-999,-999,26,34,59,72,73,85,-999,23,36,62,77,83,90,90,-999,-999,4,31,57,85,90,98,-999,9,22,55,74,80,81,-999,11,39,61,72,80,84,81,-999,20,42,58,76,83,86,87,85,-999,-999,7,21,35,43,61,76,82,86,86,12,34,58,70,81,84,84,80,-999,6,32,56,68,75,79,80,-999,15,54,66,71,80,81,82,5,20,34,49,56,66,73,74,71,72,-999,16,41,56,67,71,72,9,44,54,65,72,75,74,-999,10,31,54,60,75,80,80,82
70,30,-999,14,30.5,50,56,60,62,66,-999,43,55,61,64,36.4,11,42,53,64,66,69,71,-999,4,19,32,51,63,64,65,66,64,63,-999,11,39,58,61,65,71,5,45,56,62,66,69,20,56,62,68,73,74,73,-999,3,27,45,61,73,79,82,-999,16,22,59,72,77,79,85,-999,-999,-999,28,56,80,85,85,-999,2,21,56,74,80,81,-999,2,32,60,69,77,86,80,-999,18,38,69,77,83,84,85,85,-999,-999,1,18,33,41,59,78,83,86,85,17,39,62,75,84,86,86,76,-999,2,34,56,64,76,79,76,-999,14,43,62,67,77,80,80,10,24,38,46,53,63,71,75,71,71,-999,10,25,56,65,72,73,-999,16,42,62,68,71,70,-999,5,27,50,56,70,75,75,76
70,40,-999,17,41,48,57,62,63,66,-999,44,59,64,68,33.8,6,40,52,66,67,69,72,-999,12,24,41,53,63,67,68,69,69,68,-999,-999,33,52,60,66,68,5,48,58,65,68,69,18,52,62,68,71,72,74,-999,8,28,44,61,76,82,84,3,25,44,60,76,82,87,87,-999,-999,-999,34,51,80,86,87,-999,6,23,52,72,80,81,-999,11,47,59,71,79,83,84,-999,27,50,68,78,85,87,88,87,-999,-999,8,21,37,45,65,79,85,88,88,14,38,56,73,82,85,75,64,-999,5,23,47,57,61,64,64,-999,10,34,47,49,61,62,59,-999,16,31,39,44,52,58,58,59,57,-999,12,28,46,64,67,67,-999,12,32,46,55,56,56,-999,2,28,41,45,55,57,57,60
70,50,-999,13,29.5,52,58,64,66,70,5,51,63,69,69,48.8,4,44,56,65,69,72,72,-999,3,22,34,54,66,67,68,67,67,65,-999,1,30,55,61,68,69,-999,49,55,65,66,67,15,56,64,69,73,74,74,-999,-999,30,46,61,71,78,81,-999,24,43,58,74,79,82,86,-999,-999,-999,30,65,80,85,85,-999,15,31,61,79,85,83,-999,19,45,62,71,80,85,82,5,21,44,64,75,82,82,84,83,-999,-999,1,14,32,42,67,80,85,88,88,6,31,59,73,80,84,84,78,-999,5,24,53,68,73,79,78,-999,16,37,61,71,78,81,81,10,21,37,45,57,66,73,75,74,73,-999,13,27,52,61,67,68,-999,16,34,55,65,69,68,-999,3,16,48,53,66,75,77,80
70,60,0.5,23,38,48,54,58,61,62,-999,44,57,61,64,31.5,6,42,51,66,68,71,72,-999,-999,18,43,55,66,69,69,70,68,67,-999,16,50,63,69,74,76,-999,39,70,76,62,61,30,65,72,78,85,86,87,-999,4,35,42,55,66,70,73,-999,12,39,50,65,70,75,74,-999,-999,11,49,60,75,79,79,-999,8,32,53,67,71,71,-999,21,44,59,75,71,75,73,-999,45,51,66,71,77,77,78,77,-999,-999,7,19,34,53,66,73,78,80,79,18,47,65,71,79,80,79,86,-999,1,35,67,81,84,85,86,-999,21,49,70,73,89,92,92,15,34,52,64,63,81,88,89,88,88,-999,18,48,63,72,79,81,-999,16,36,66,75,-999,79,-999,-999,-999,-999,-999,-999,-999,-999,-999
70,70,0.5,20,41,54,56,58,58,58,-999,50,59,60,63,34,7,46,52,58,60,61,63,-999,11,14,47,53,58,60,61,60,60,59,-999,5,39,55,57,61,62,1,48,53,58,60,60,21,55,59,63,66,66,68,-999,12,42,50,62,72,76,80,-999,25,47,64,75,75,83,83,-999,-999,36,60,69,85,85,85,-999,23,43,61,75,80,80,-999,27,49,62,72,76,80,76,-999,54,61,75,82,88,89,89,88,-999,-999,8,19,38,50,71,78,84,84,82,22,46,70,77,86,87,78,90,-999,1,52,61,74,84,89,90,10,44,57,70,76,87,90,91,18,37,50,61,67,75,78,78,80,79,6,25,43,63,77,82,83,-999,31,57,71,80,84,79,-999,20,44,59,65,78,88,93,95
70,80,-999,9,32.5,47,53,56,59,61,-999,43,56,60,60,45.8,15,43,53,61,64,65,66,-999,2,18,44,51,60,60,62,62,60,59,-999,4,36,51,55,60,61,1,41,50,56,60,61,3,45,53,60,65,66,68,-999,8,40,50,59,66,69,70,-999,10,30,57,63,70,71,71,-999,-999,3,44,57,74,75,75,-999,24,42,62,72,75,75,-999,27,51,62,68,72,74,72,-999,49,57,70,74,78,78,78,77,-999,-999,1,12,39,50,64,71,76,77,76,17,50,64,71,76,77,75,86,-999,2,39,59,75,80,85,86,-999,34,48,61,72,85,87,87,-999,24,34,45,58,70,77,78,78,77,-999,17,42,61,73,78,79,-999,29,44,64,73,78,81,-999,15,46,57,63,78,87,90,91
70,90,-999,11,35,43,49,52,54,57,6,41,53,59,60,35.9,10,40,47,56,59,59,60,-999,14,15,30,43,52,54,56,55,53,52,-999,1,30,44,50,55,56,4,49,49,53,55,57,21,45,52,58,63,65,66,-999,13,39,50,57,65,67,70,2,26,41,58,67,70,72,72,-999,-999,4,35,55,73,75,75,-999,11,27,55,67,69,71,-999,8,40,55,63,66,69,68,-999,33,52,66,72,73,74,74,74,-999,-999,5,18,33,48,66,73,76,76,74,17,42,59,68,74,75,74,80,3,8,47,59,71,76,85,80,13,47,56,71,75,79,80,78,10,32,40,51,54,64,69,69,68,65,20,30,43,56,65,68,67,8,41,51,64,74,71,71,-999,20,42,54,59,75,79,82,84
70,100,0.5,19,35.5,43,51,56,58,61,1,42,57,62,62,55.8,11,38,51,63,64,67,68,-999,6,18,39,47,57,58,61,59,59,50,-999,4,39,51,52,61,64,-999,41,51,57,61,63,11,47,51,64,70,70,71,-999,4,23,40,48,54,60,60,1,17,31,48,57,64,66,67,-999,-999,7,24,45,68,70,70,-999,6,11,37,59,64,64,-999,11,36,52,57,64,66,66,-999,17,40,53,62,66,67,68,68,-999,-999,-999,16,31,44,57,67,71,73,72,-999,21,46,55,64,66,66,90,10,33,56,68,72,86,90,90,14,56,62,73,73,87,89,89,14,28,45,52,57,69,72,72,72,71,15,44,51,61,71,76,76,6,49,56,68,73,76,78,-999,38,52,57,68,79,81,80,90
