offset_x,offset_y,1996-06-22 00:00:00,1996-06-28 00:00:00,1996-07-05 00:00:00,1996-07-12 00:00:00,1996-07-19 00:00:00,1996-07-26 00:00:00,1996-08-02 00:00:00,1996-08-16 00:00:00,1997-06-22 00:00:00,1997-07-15 00:00:00,1997-07-30 00:00:00,1997-08-11 00:00:00,1997-08-21 00:00:00,1997-08-30 00:00:00,1998-06-25 00:00:00,1998-07-09 00:00:00,1998-07-23 00:00:00,1998-08-07 00:00:00,1998-08-14 00:00:00,1998-08-21 00:00:00,1998-08-31 00:00:00,1999-06-27 00:00:00,1999-07-04 00:00:00,1999-07-10 00:00:00,1999-07-18 00:00:00,1999-07-26 00:00:00,1999-08-07 00:00:00,1999-08-13 00:00:00,1999-08-19 00:00:00,1999-08-28 00:00:00,1999-09-04 00:00:00,1999-09-08 00:00:00,2000-06-04 00:00:00,2000-06-17 00:00:00,2000-07-01 00:00:00,2000-07-15 00:00:00,2000-07-28 00:00:00,2000-08-11 00:00:00,2000-08-28 00:00:00,2001-06-25 00:00:00,2001-07-11 00:00:00,2001-07-25 00:00:00,2001-08-09 00:00:00,2001-08-21 00:00:00,2001-08-29 00:00:00,2002-06-24 00:00:00,2002-07-08 00:00:00,2002-07-17 00:00:00,2002-07-31 00:00:00,2002-08-13 00:00:00,2002-08-21 00:00:00,2002-08-31 00:00:00,2003-06-11 00:00:00,2003-06-18 00:00:00,2003-06-26 00:00:00,2003-07-03 00:00:00,2003-07-16 00:00:00,2003-07-30 00:00:00,2003-08-13 00:00:00,2003-08-30 00:00:00,2004-06-12 00:00:00,2004-06-19 00:00:00,2004-06-26 00:00:00,2004-07-09 00:00:00,2004-07-25 00:00:00,2004-08-05 00:00:00,2004-08-19 00:00:00,2004-08-29 00:00:00,2005-06-01 00:00:00,2005-06-06 00:00:00,2005-06-13 00:00:00,2005-06-25 00:00:00,2005-07-09 00:00:00,2005-08-04 00:00:00,2005-08-16 00:00:00,2005-08-27 00:00:00,2006-06-26 00:00:00,2006-07-05 00:00:00,2006-07-10 00:00:00,2006-07-23 00:00:00,2006-08-07 00:00:00,2006-08-23 00:00:00,2006-08-28 00:00:00,2007-06-09 00:00:00,2007-06-16 00:00:00,2007-06-27 00:00:00,2007-07-09 00:00:00,2007-07-23 00:00:00,2007-08-08 00:00:00,2007-08-21 00:00:00,2007-09-04 00:00:00,2008-06-23 00:00:00,2008-07-02 00:00:00,2008-07-08 00:00:00,2008-07-21 00:00:00,2008-07-31 00:00:00,2008-08-10 00:00:00,2008-08-21 00:00:00,2008-08-27 00:00:00,2008-09-01 00:00:00,2009-05-17 00:00:00,2009-05-24 00:00:00,2009-05-31 00:00:00,2009-06-08 00:00:00,2009-06-18 00:00:00,2009-06-28 00:00:00,2009-07-13 00:00:00,2009-07-26 00:00:00,2009-08-10 00:00:00,2009-08-23 00:00:00,2009-09-01 00:00:00,2010-06-20 00:00:00,2010-06-29 00:00:00,2010-07-12 00:00:00,2010-07-26 00:00:00,2010-08-09 00:00:00,2010-08-23 00:00:00,2010-08-30 00:00:00,2010-09-04 00:00:00,2011-06-10 00:00:00,2011-06-14 00:00:00,2011-06-23 00:00:00,2011-07-05 00:00:00,2011-07-19 00:00:00,2011-08-02 00:00:00,2011-08-16 00:00:00,2011-08-30 00:00:00,2012-06-26 00:00:00,2012-07-03 00:00:00,2012-07-10 00:00:00,2012-07-17 00:00:00,2012-07-24 00:00:00,2012-08-07 00:00:00,2012-08-21 00:00:00,2012-09-05 00:00:00,2013-06-01 00:00:00,2013-06-08 00:00:00,2013-06-15 00:00:00,2013-06-22 00:00:00,2013-07-06 00:00:00,2013-07-20 00:00:00,2013-08-03 00:00:00,2013-08-17 00:00:00,2013-09-02 00:00:00,2013-09-07 00:00:00,2014-06-24 00:00:00,2014-06-30 00:00:00,2014-07-07 00:00:00,2014-07-21 00:00:00,2014-08-04 00:00:00,2014-08-18 00:00:00,2014-09-01 00:00:00,2015-06-30 00:00:00,2015-07-07 00:00:00,2015-07-14 00:00:00,2015-07-28 00:00:00,2015-08-11 00:00:00,2015-08-25 00:00:00,2015-09-01 00:00:00,2016-06-13 00:00:00,2016-06-20 00:00:00,2016-06-27 00:00:00,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-25 00:00:00,2016-08-08 00:00:00,2016-08-22 00:00:00,2016-08-31 00:00:00
80,0,-999,12,32,48,51,55,60,60,8,40,56,61,64,36.5,3,34,45,57,63,63,65,-999,14,22,44,51,59,60,61,59,57,56,-999,-999,37,48,54,60,62,8,33,44,54,57,58,19,48,55,62,65,67,69,-999,6,33,42,53,61,64,67,-999,4,22,51,65,69,79,85,-999,-999,3,30,52,74,75,72,-999,-999,6,37,60,65,65,-999,1,37,52,62,65,66,66,-999,25,47,67,71,73,74,73,74,-999,-999,-999,11,29,45,63,67,73,73,70,7,35,57,65,74,75,80,74,-999,14,35,54,61,71,78,74,5,21,44,55,61,68,71,70,5,14,29,41,51,55,65,66,63,63,9,26,44,54,61,66,75,7,38,49,58,65,66,67,-999,15,40,48,52,64,75,72,89
80,10,1,20,38,44,48,53,56,56,-999,42,51,59,61,35.6,8,36,48,60,63,63,65,-999,18,18,43,48,57,58,59,59,58,58,-999,1,36,49,55,61,65,3,41,51,59,62,63,15,48,56,63,69,70,71,-999,9,25,40,50,57,61,61,-999,10,22,41,45,60,62,63,-999,-999,10,34,46,65,68,68,-999,7,14,36,54,61,60,-999,11,31,46,56,62,64,61,3,26,37,57,63,68,70,70,69,-999,-999,10,18,34,42,57,64,71,73,70,9,32,50,61,67,70,67,73,-999,7,24,50,64,68,74,73,-999,18,36,59,64,74,79,79,9,26,40,48,56,64,71,72,71,70,4,23,36,52,64,68,68,13,34,44,60,66,70,66,-999,16,37,50,56,70,77,80,83
80,20,-999,11,35,44,48,53,56,57,-999,41,50,59,61,37.3,5,36,50,59,60,64,66,-999,2,15,34,44,56,58,60,62,58,57,-999,-999,29,46,55,59,63,2,44,54,60,62,63,41,55,61,64,68,68,67,-999,3,27,45,59,66,70,71,1,22,38,62,69,72,65,68,-999,-999,17,44,59,70,71,71,-999,14,21,55,71,71,72,-999,13,38,56,66,67,66,65,-999,32,46,70,71,71,69,69,69,-999,-999,10,17,32,49,67,68,72,73,70,17,38,59,65,70,71,70,77,-999,10,26,48,61,71,75,77,-999,21,38,53,61,72,77,77,4,15,24,39,52,61,67,68,72,72,-999,14,24,54,60,65,66,2,23,41,55,65,68,67,-999,18,30,46,55,70,77,80,83
80,30,-999,12,24.5,45,53,56,59,60,-999,44,56,61,61,34.8,6,42,52,61,63,67,68,-999,-999,18,42,54,61,62,64,65,64,62,-999,1,37,55,59,63,67,5,46,55,61,64,66,15,55,61,67,72,73,73,-999,5,37,45,64,73,78,82,-999,21,45,63,73,78,83,82,-999,-999,18,50,63,80,80,79,-999,15,20,59,74,79,81,-999,18,50,65,74,80,84,80,-999,32,49,69,76,83,85,85,84,-999,-999,10,23,36,56,70,80,85,88,85,16,42,64,75,83,86,85,78,-999,9,22,51,67,70,75,78,-999,18,35,62,67,76,79,73,8,18,37,49,55,66,69,74,73,73,-999,15,36,55,67,72,74,-999,40,50,64,72,75,71,-999,12,26,49,56,70,77,81,81
80,40,0.5,13,34.5,43,53,57,60,60,2.5,45,60,63,65,32.4,3,39,52,62,65,69,70,-999,10,24,46,52,63,64,66,66,65,64,-999,-999,37,53,58,64,68,5,46,54,61,63,67,37,58,66,72,78,78,78,-999,19,44,54,64,72,76,78,14,40,51,64,72,77,80,81,-999,-999,18,48,60,81,82,80,-999,19,34,58,73,76,77,8,40,54,66,73,78,80,80,10,40,52,68,77,83,84,83,83,-999,-999,27,36,46,55,68,76,81,83,81,23,45,63,71,78,79,78,93,-999,3,25,51,55,66,74,93,-999,10,32,51,57,67,71,67,8,16,29,38,48,56,58,60,59,59,-999,12,34,51,60,64,64,-999,15,35,54,61,62,61,-999,3,23,41,45,57,65,69,67
80,50,-999,1,28,45,53,58,61,61,10,51,62,63,68,54.9,5,46,57,64,66,68,68,-999,14,16,38,54,59,62,64,63,62,60,-999,1,33,55,58,62,65,-999,52,57,62,63,65,-999,45,56,64,65,66,69,-999,14,35,48,58,65,69,69,-999,17,34,56,65,69,71,70,-999,-999,20,52,60,74,78,76,-999,23,38,59,67,71,71,-999,17,46,57,64,68,70,70,6,43,50,62,69,73,72,73,71,-999,2,20,24,36,52,65,71,75,75,75,9,33,56,66,74,73,71,57,-999,2,25,41,45,46,54,57,-999,13,28,47,48,49,52,54,-999,14,20,29,36,37,46,46,46,46,-999,13,26,39,44,44,45,-999,18,31,39,43,46,46,-999,5,22,31,37,-999,45,45,47
80,60,-999,1,36,38,48,49,51,52,7,42,54,57,60,28.8,-999,34,46,53,55,63,64,-999,15,15,24,34,53,56,57,57,55,55,-999,3,25,47,52,56,58,-999,44,51,53,77,77,4,38,51,57,58,58,63,-999,7,36,47,57,66,71,72,1,22,46,60,70,74,75,75,-999,-999,20,54,60,80,81,86,-999,16,35,55,66,71,71,-999,18,45,53,57,62,65,65,1,45,50,63,70,75,75,75,74,-999,-999,14,22,45,48,58,66,70,72,70,31,50,63,70,75,76,75,61,-999,2,29,43,58,66,64,61,-999,24,39,53,53,66,68,69,2,19,27,39,43,50,56,58,56,56,-999,15,30,46,49,51,52,-999,15,29,44,49,52,49,-999,6,30,44,45,54,60,62,66
80,70,-999,15,36,49,54,59,59,59,15,41,60,62,63,20.8,9,39,44,62,65,66,67,-999,17,19,45,54,60,63,61,61,60,58,-999,10,45,57,60,63,65,5,48,55,62,63,64,18,55,61,66,69,70,70,-999,12,41,48,60,70,75,75,-999,18,35,59,71,76,79,80,-999,15,23,57,65,83,86,85,-999,17,36,60,74,78,78,-999,29,48,64,72,78,80,81,3,46,59,74,81,86,86,87,86,-999,-999,10,23,40,46,68,77,82,84,82,24,51,65,76,84,85,84,82,-999,5,40,60,72,76,80,82,5,23,54,66,70,79,82,80,6,22,36,51,56,64,71,72,70,70,-999,13,28,55,66,72,72,-999,46,55,66,73,75,73,-999,8,25,53,58,71,80,85,86
80,80,-999,1,19,38,45,46,49,49,5,39,48,51,53,25.4,10,34,43,51,57,57,58,-999,15,25,27,40,47,50,52,50,49,47,-999,6,31,43,46,52,54,3,36,43,52,52,53,15,44,50,56,60,62,63,-999,4,28,45,53,62,66,70,-999,6,22,47,65,69,72,70,-999,-999,13,48,60,77,79,79,-999,15,28,59,73,74,75,-999,11,44,61,65,71,75,74,-999,37,57,70,75,80,80,80,80,-999,-999,13,16,36,52,66,72,76,81,80,13,46,65,74,80,79,80,84,5,6,44,61,71,77,85,84,-999,16,46,67,72,81,88,84,12,19,34,50,57,65,67,72,71,69,-999,16,28,59,70,77,77,-999,20,46,65,74,78,74,-999,6,33,53,58,71,80,87,86
80,90,8,18,31.5,38,45,51,52,54,5,40,52,55,61,43.6,10,35,45,61,62,62,63,-999,18,31,38,44,55,56,59,56,54,53,-999,9,34,47,50,55,56,10,44,52,57,59,59,31,48,55,56,60,62,61,-999,15,39,51,61,67,73,75,-999,13,30,61,71,74,78,78,-999,-999,20,55,62,80,84,83,-999,11,27,59,70,75,74,-999,19,49,65,70,75,78,76,1,44,49,69,74,79,79,78,79,-999,-999,5,17,33,45,69,74,79,80,79,11,41,59,71,76,76,75,85,-999,5,45,59,72,78,81,85,5,30,51,63,68,79,83,82,14,29,42,49,56,66,73,73,72,71,8,24,44,59,70,75,76,-999,29,51,66,65,77,76,-999,23,46,46,63,78,85,88,89
80,100,5,30,41.5,51,57,62,63,66,2,44,60,64,69,29.8,12,43,53,66,67,70,70,-999,19,33,38,49,61,64,64,63,62,50,-999,5,42,55,60,65,67,4,46,56,63,66,67,23,55,63,68,71,72,73,-999,27,41,51,60,67,72,73,5,36,43,57,70,75,76,75,-999,-999,11,42,52,75,79,78,-999,16,37,54,67,71,73,-999,20,43,57,63,69,70,68,-999,34,46,60,67,71,70,71,69,-999,-999,8,16,37,46,60,68,72,72,72,13,44,60,66,76,75,70,78,6,9,45,56,68,74,78,78,9,53,56,66,71,79,80,81,11,28,45,55,56,65,70,70,70,67,10,27,40,56,67,71,71,7,44,52,65,73,74,74,-999,37,47,56,63,75,81,82,83
90,0,14,34,42,49,54,58,60,60,10,49,56,60,62,52.7,4,38,50,59,61,62,64,-999,13,21,41,47,57,60,59,58,58,56,-999,11,39,51,56,58,62,9,46,53,58,61,62,13,49,55,62,66,68,68,-999,35,39,53,63,69,72,72,-999,38,46,57,67,72,73,74,-999,-999,44,62,65,76,78,78,-999,24,42,58,71,74,74,5,48,54,64,71,75,75,72,11,51,58,71,77,80,80,79,80,-999,18,33,34,42,48,67,74,77,77,75,48,56,62,69,75,75,75,81,7,34,46,61,71,78,78,81,14,34,55,64,69,78,79,75,16,28,44,52,57,66,73,74,72,71,18,35,51,61,69,74,73,28,48,56,65,72,74,73,-999,13,44,55,58,70,76,84,79
90,10,9,27,37,45,51,56,60,62,11,48,56,63,63,36.8,11,40,48,60,64,64,66,-999,11,32,43,50,59,61,60,59,59,57,-999,11,37,51,57,62,65,18,48,55,61,61,63,36,55,62,66,73,76,73,6,23,39,47,60,69,72,74,26,38,45,60,69,72,75,75,-999,11,36,60,61,75,77,77,-999,31,35,62,73,74,74,16,29,46,60,65,72,73,71,4,43,54,66,73,74,74,76,74,1,15,22,29,43,50,66,72,75,76,74,25,47,45,66,74,72,66,80,-999,8,36,51,65,73,79,80,11,39,53,63,69,78,82,82,11,26,38,44,53,66,73,73,73,71,9,23,39,54,65,70,71,15,44,52,64,72,75,73,-999,14,36,36,56,70,79,82,83
90,20,3,17,37.5,47,47,48,51,51,-999,35,45,50,51,48,5,30,41,49,51,56,58,-999,13,14,20,41,47,50,54,52,50,50,-999,-999,23,41,44,50,54,1,38,49,52,52,53,12,41,46,54,60,61,63,-999,40,42,44,60,66,73,71,3,40,48,60,70,70,75,75,-999,6,27,55,62,80,80,79,-999,20,44,64,75,76,77,2,18,39,63,68,73,73,72,7,36,66,71,77,79,79,79,78,-999,1,14,19,35,50,63,70,75,75,73,14,40,59,69,75,75,70,71,-999,10,42,51,64,67,71,71,-999,50,55,64,67,74,76,78,16,34,42,53,55,64,68,68,66,65,9,26,47,50,61,65,73,6,36,45,58,65,67,64,-999,36,44,52,58,70,76,75,79
90,30,-999,14,35.5,46,48,51,53,54,-999,43,49,54,56,33.4,4,40,45,54,56,60,62,-999,17,26,29,43,50,53,55,54,53,52,-999,5,34,46,52,55,58,10,43,50,58,58,60,17,48,54,60,65,66,67,-999,17,44,48,60,72,76,78,7,36,47,60,72,76,79,80,-999,10,47,48,66,80,82,82,-999,32,42,59,77,79,80,16,39,52,64,71,78,80,76,2,55,61,74,80,84,84,85,83,1,13,27,30,40,49,64,72,78,78,75,43,54,66,74,77,78,76,76,-999,7,31,51,62,70,76,76,-999,25,31,52,61,74,75,74,1,17,28,37,50,58,65,66,65,65,-999,18,36,53,63,68,68,-999,23,39,57,65,66,75,-999,5,26,40,46,65,70,74,76
90,40,2,25,46,53,56,59,60,63,-999,45,57,61,65,26.9,8,43,50,61,62,67,68,-999,5,19,43,53,60,63,63,64,62,60,-999,1,38,53,57,62,64,5,49,55,61,62,65,5,51,59,60,69,69,69,-999,16,37,45,58,65,70,72,17,39,55,59,70,73,77,76,-999,-999,29,56,62,80,81,81,-999,47,52,65,76,78,77,1,35,50,62,69,74,76,73,-999,48,55,68,76,79,79,79,77,-999,3,15,24,40,50,65,73,77,77,75,45,52,65,73,79,78,74,78,-999,5,29,52,63,73,78,78,-999,10,31,52,59,71,73,76,7,18,29,44,51,60,68,72,70,68,-999,15,32,56,64,71,70,-999,19,39,57,66,69,69,-999,-999,19,45,50,67,76,75,74
90,50,1,32,36,42,46,52,55,57,1,42,56,60,63,26.1,9,35,48,61,62,66,67,-999,12,39,45,53,61,63,64,64,62,60,-999,10,40,52,57,63,65,2,42,54,61,61,66,35,51,60,67,71,72,73,-999,16,42,51,64,71,76,76,1,30,50,61,72,76,78,79,-999,1,46,57,65,80,82,82,-999,53,57,68,76,78,81,5,41,50,62,69,73,75,77,15,56,62,72,78,82,82,82,81,-999,-999,10,22,37,48,64,73,76,77,78,47,50,67,75,80,80,89,80,-999,2,45,55,67,75,80,80,-999,12,46,61,67,76,79,79,9,33,31,50,57,66,72,74,72,73,-999,16,41,57,70,74,75,-999,19,44,62,71,75,74,-999,-999,19,47,56,73,79,82,84
90,60,0.5,13,28,49,54,60,61,61,5,47,61,66,69,52.7,5,43,52,66,67,70,69,-999,12,28,45,52,62,65,66,67,65,65,-999,8,45,54,60,64,68,2,44,56,60,62,58,2,50,59,66,72,74,73,-999,18,39,47,59,66,71,71,1,35,45,56,68,71,75,74,-999,1,36,53,62,75,77,76,-999,32,48,56,70,73,74,10,31,48,61,68,72,74,72,6,47,55,68,74,78,78,78,76,-999,5,19,29,47,50,65,72,76,77,75,39,51,65,70,76,75,71,82,-999,-999,28,57,73,73,81,82,-999,11,32,64,69,78,84,81,8,19,35,54,62,71,77,79,78,79,-999,7,23,56,69,75,77,-999,19,44,53,72,75,76,-999,-999,16,46,55,71,80,84,85
90,70,1,18,39,48,52,55,57,58,-999,39,48,52,55,34.8,13,37,48,52,54,56,58,-999,8,20,44,47,52,53,55,54,51,50,-999,3,31,46,49,52,57,10,43,48,55,56,56,11,46,51,57,61,61,62,-999,16,48,54,63,71,70,71,15,36,48,57,71,71,70,71,-999,-999,30,50,59,71,74,75,-999,39,47,63,72,75,75,-999,31,48,60,66,72,72,73,17,48,58,69,77,78,78,76,75,-999,-999,19,29,42,51,65,74,79,79,79,40,56,63,74,75,75,71,79,-999,4,29,55,66,73,76,79,-999,21,40,61,66,77,78,79,10,21,34,49,58,66,72,74,73,72,-999,12,29,54,64,68,69,-999,14,26,54,63,65,66,-999,10,32,51,56,69,75,80,81
90,80,0.5,20,33,45,50,54,56,57,3,43,53,57,57,23.2,12,37,45,58,59,62,64,-999,15,22,37,46,54,55,56,56,57,54,-999,9,37,47,52,56,58,10,42,50,54,56,58,30,50,58,62,66,68,68,-999,32,43,51,61,68,74,73,6,38,48,61,72,74,79,80,-999,1,41,58,65,80,84,84,-999,45,48,61,74,77,78,-999,38,49,61,68,72,74,73,13,49,56,69,75,80,80,80,79,-999,-999,9,21,46,51,66,74,79,80,80,10,51,62,71,77,79,78,84,-999,6,45,62,73,78,82,84,-999,22,51,63,70,81,83,82,17,24,45,55,65,71,77,78,76,75,-999,18,34,59,74,77,77,-999,20,44,53,72,70,74,-999,15,36,51,60,76,85,87,90
90,90,1,22,42,48,54,59,61,62,1,43,58,62,63,32.7,12,44,53,62,66,66,66,-999,25,28,44,50,59,61,62,61,61,58,-999,10,37,51,58,63,64,11,52,55,63,65,63,22,51,59,65,70,72,71,-999,6,38,49,58,60,62,63,-999,12,33,56,61,62,65,65,-999,-999,6,40,55,66,69,70,-999,8,22,46,65,66,73,-999,12,43,53,64,67,69,65,-999,24,46,62,66,71,72,70,74,-999,-999,7,15,35,46,63,69,72,73,70,10,37,55,64,68,70,69,74,-999,5,31,55,67,70,79,74,2,17,33,56,61,72,73,76,7,15,23,37,48,60,66,70,70,66,-999,14,39,58,63,69,70,-999,18,42,61,75,71,72,-999,14,37,49,56,68,71,77,74
90,100,11,26,40,48,52,55,56,58,-999,45,53,56,60,32.3,11,41,49,57,57,62,63,-999,8,32,48,53,60,60,63,61,58,58,-999,12,36,51,55,60,61,25,47,53,59,63,64,27,54,60,65,69,69,69,-999,25,44,50,60,67,71,71,1,14,35,55,65,69,73,74,-999,-999,12,55,60,75,77,77,-999,13,29,58,70,74,78,16,35,53,65,70,75,78,74,5,36,53,67,74,75,76,75,76,-999,-999,14,25,44,57,68,75,78,78,80,28,46,65,75,76,76,76,81,23,37.5,52,65,74,78,81,81,19,54,62,72,76,82,88,85,17,29,37,47,58,68,74,74,74,71,16,37,46,59,69,73,73,32,51,58,68,74,76,76,-999,48,56,55,69,79,85,84,85
100,0,31,34,42,52,56,59,60,61,10,43,53,57,59,30.3,23,41,48,56,59,60,61,-999,18,26,45,48,54,56,62,57,54,53,-999,20,44,50,53,60,60,26,47,54,59,60,62,42,55,61,64,66,66,67,-999,20,41,54,65,74,79,79,48,49,57,69,75,81,82,86,-999,7,54,61,70,84,85,85,4,55,62,74,84,86,88,8,32,64,73,78,81,83,81,16,56,59,70,81,85,85,82,82,-999,14,27,38,64,65,75,82,86,85,81,52,61,72,78,83,83,82,83,7,17,45,57,71,76,82,83,24,56,61,73,79,85,90,96,14,24,42,57,64,73,79,79,76,75,12,24,35,55,69,75,75,11,42,52,66,75,77,74,-999,18,42,54,60,75,83,85,88
100,10,1,13,31,40,47,54,58,58,13,42,54,60,63,32.2,4,25,47,57,62,62,62,-999,5,20,35,43,54,56,60,56,55,53,-999,8,35,48,54,60,61,20,39,49,56,57,59,30,51,57,64,70,71,73,-999,15,55,61,66,74,82,82,2,44,50,67,79,79,87,85,-999,4,46,64,74,90,94,93,-999,44,49,74,83,91,92,8,36,47,65,75,82,84,84,8,54,63,72,84,90,90,90,89,-999,-999,13,16,54,58,72,81,87,88,88,46,55,71,82,88,87,84,80,-999,10,35,58,63,77,80,80,11,24,37,59,64,73,77,75,4,13,19,26,46,57,62,65,64,62,-999,16,29,54,62,67,68,7,26,45,58,66,70,71,-999,13,39,48,55,70,76,78,76
100,20,1,15,32,41,45,49,51,53,4,41,50,58,58,35.6,4,31,45,56,56,60,61,-999,18,21,40,46,55,56,57,57,56,55,-999,8,31,48,51,56,59,11,43,49,56,57,58,15,47,54,58,63,63,63,-999,24,45,53,65,73,76,77,11,17,39,58,72,73,80,80,-999,2,35,51,61,80,84,84,-999,12,32,55,71,76,76,2,28,46,61,68,75,77,76,2,52,57,69,75,82,81,82,82,-999,-999,12,17,43,56,68,76,81,82,80,20,49,61,71,79,80,80,78,-999,8,35,52,69,75,79,78,15,37,54,67,73,81,85,84,15,43,44,48,56,68,73,74,73,72,5,22,42,57,69,75,75,29,44,54,68,76,79,76,-999,16,37,50,61,76,84,86,88
100,30,1,21,27.5,37,44,50,52,53,-999,36,50,55,60,38.1,13,37,43,57,58,63,64,-999,25,37,40,47,55,56,59,56,55,53,-999,12,36,44,51,56,58,12,49,49,56,57,60,19,41,51,58,64,65,66,-999,2,18,40,55,62,69,77,10,19,43,58,70,70,70,71,-999,-999,14,45,56,70,72,72,-999,10,31,57,74,74,73,-999,13,40,55,64,69,71,68,-999,22,46,64,73,77,77,75,72,-999,-999,9,16,32,48,64,72,76,77,74,26,51,64,71,80,74,74,81,-999,-999,36,50,66,74,78,81,1,29,52,65,70,81,84,84,10,38,45,50,55,65,70,71,71,70,3,21,39,56,67,73,74,1,32,48,64,72,76,76,-999,11,37,49,59,73,82,86,88
100,40,1,17,28.5,46,48,52,53,53,-999,39,52,52,51,42.8,8,40,45,54,57,63,55,-999,2,15,34,52,57,55,54,53,53,53,-999,7,33,48,53,62,69,14,49,46,53,57,58,15,47,55,61,66,68,68,-999,14,45,53,64,73,75,76,12,35,55,68,76,77,79,81,-999,-999,28,61,70,83,84,84,-999,22,43,72,80,84,83,1,16,51,66,78,80,80,80,2,37,57,72,79,83,83,82,80,-999,-999,9,21,37,50,73,83,86,86,84,27,56,77,81,87,85,85,75,-999,8,25,47,62,68,73,75,-999,17,31,52,60,71,75,75,7,18,25,46,54,61,66,67,67,66,-999,17,31,52,63,68,70,-999,22,40,57,65,67,66,-999,2,25,44,51,67,76,80,83
100,50,1,21,43,51,55,59,61,62,-999,39,60,63,63,27.6,12,45,54,63,64,67,67,-999,6,23,49,55,62,65,66,64,63,61,-999,13,49,59,62,66,68,6,50,57,62,63,62,19,56,62,66,72,74,73,-999,10,41,49,64,72,76,76,-999,22,47,61,73,76,79,79,-999,2,41,60,71,85,85,85,-999,16,37,56,74,78,78,3,31,55,65,72,76,80,79,6,43,54,71,77,82,81,82,79,-999,-999,9,18,48,54,68,76,80,80,80,48,57,69,76,80,81,79,80,-999,7,31,58,72,76,76,80,-999,17,41,62,65,77,79,79,9,19,28,51,58,65,72,74,73,73,-999,15,32,59,69,76,75,-999,20,45,62,71,75,73,-999,9,33,53,57,73,77,81,79
100,60,2,14,39.5,44,46,50,51,51,-999,37,50,53,56,38.8,12,40,50,54,55,57,60,-999,7,19,40,48,55,57,57,57,56,56,-999,9,37,49,54,56,59,5,42,49,54,67,67,18,49,55,60,65,65,67,-999,18,43,52,64,70,78,83,13,35,50,65,76,78,84,84,-999,1,34,60,70,86,89,89,-999,19,35,59,76,82,80,10,26,50,66,72,78,80,79,9,43,54,70,77,83,84,84,84,-999,-999,14,22,44,47,67,77,81,81,81,50,57,71,78,85,85,85,77,-999,2,34,54,67,62,75,77,-999,20,49,60,67,79,82,81,5,19,33,49,56,66,72,74,73,72,-999,11,27,52,66,71,72,-999,24,44,51,72,72,72,-999,8,32,48,57,77,84,86,87
100,70,1,16,33,43,49,53,57,57,-999,41,51,57,59,37.5,11,39,46,57,60,61,62,-999,7,22,37,46,56,58,59,59,57,55,-999,7,38,49,55,59,62,3,43,50,56,57,61,7,46,53,60,65,66,64,8,19,47,55,68,72,76,79,51,54,59,70,77,79,82,81,2,18,52,64,74,85,90,90,-999,37,43,63,78,83,83,2,38,51,65,73,75,80,80,14,55,62,74,81,85,85,85,83,-999,-999,11,25,46,53,69,77,81,81,81,38,56,70,77,84,84,82,71,-999,2,20,42,56,62,70,71,-999,15,44,62,66,71,73,74,10,17,26,41,50,59,66,68,66,66,-999,9,23,49,61,61,66,-999,16,30,50,56,65,63,-999,4,17,39,46,61,70,75,78
100,80,10,31,44,50,53,53,55,55,-999,45,51,55,57,28.2,16,46,50,57,57,58,59,-999,22,34,45,52,56,58,57,57,55,54,-999,8,41,51,52,55,56,25,48,51,57,58,58,35,52,56,59,62,62,63,-999,16,40,49,60,67,71,72,14,44,50,58,70,71,74,74,5,12,45,59,65,78,79,79,-999,12,46,60,77,77,77,8,28,45,58,66,72,74,70,56,56,61,72,77,79,80,79,79,-999,-999,13,24,45,50,62,71,75,76,75,20,48,59,69,75,75,72,75,-999,3,34,54,64,70,76,75,3,24,46,61,64,76,77,75,13,22,33,44,52,61,67,69,68,68,-999,22,37,56,66,70,76,-999,20,38,56,65,68,65,-999,3,34,47,53,66,75,76,77
100,90,13,27,46.5,55,59,62,63,63,11,43,61,62,65,30.9,28,49,54,66,66,67,68,-999,26,33,38,58,64,64,63,64,61,60,-999,17,48,56,60,62,64,41,58,62,66,67,66,28,58,63,68,72,72,73,-999,26,48,55,64,68,73,73,17,42,53,66,72,75,77,75,1,35,46,63,68,79,81,81,-999,34,41,57,71,74,75,1,42,57,66,71,75,75,73,21,47,57,71,78,79,81,78,78,-999,3,33,40,49,56,67,76,77,77,75,46,58,67,75,77,77,75,84,5,10,42,65,71,80,85,84,9,21,46,64,67,79,81,79,30,27,34,45,57,65,72,74,73,72,-999,17,40,62,73,77,76,3,23,49,66,78,81,76,-999,24,41,57,64,78,81,84,84
100,100,-999,10,28.5,40,50,56,59,61,11,42,57,61,64,38.5,17,36,49,63,65,67,69,-999,2,18,38,45,58,60,61,61,58,58,-999,10,39,51,58,62,65,13,44,49,60,63,66,27,51,59,67,73,73,71,-999,33,45,55,61,68,72,71,31,39,50,62,70,74,75,75,-999,2,36,54,65,79,80,80,-999,37,46,62,73,75,76,6,40,53,64,70,75,78,76,26,43,54,69,76,79,80,80,79,-999,4,32,41,48,56,69,75,80,81,79,46,57,65,73,76,77,76,82,6,12,47,60,72,78,80,82,18,49,58,68,75,84,85,85,24,40,44,48,55,64,71,72,70,70,12,30,43,60,70,74,74,4,48,56,68,76,78,77,-999,47,56,65,70,80,87,90,90
